//Card Title,Card ID,Card Value,Card Type,Card Badge,Sell Order Low,Last 10 Price,owned,packs
Snapshot 1B Ed Delahanty PHI 1900,83537,68,7,,0,0,0,1
MLB 2026 Live C Adrian Del Castillo AZ,81839,50,1,,0,0,0,1
Baseball Reference 1 SS Paul DeJong STL 2019,84816,68,5,,0,0,0,1
MLB 2026 Live SP Jacob deGrom TEX,82223,96,1,,0,0,0,1
Clubhouse - World Baseball Classic SP Samuel Deduno DR 2013,82764,58,8,CS,0,0,0,0
MLB 2026 Live RP Yerry De Los Santos NYY,82560,58,1,,0,0,0,1
MLB 2026 Live RP Enyel De Los Santos HOU,82183,62,1,,0,0,0,1
MLB 2026 Live SS Elly De La Cruz CIN,81965,91,1,,0,0,0,1
Snapshot SS Ivan De Jesus PHI 1982,83356,41,7,,0,0,0,1
Negro League Star SP Leon Day NeEa 1936,84534,100,2,,0,0,0,1
Snapshot CF Boots Day MON 1971,83770,75,7,,0,0,0,1
Veteran Presence RF Andre Dawson BOS 1993,83527,58,10,,0,0,0,1
Snapshot 3B Tommy Davis LAD 1961,83510,67,7,,0,0,0,1
Snapshot SP Storm Davis BAL 1984,83220,77,7,,0,0,0,1
Celebrating 42 - Negro League Star SP Satchel Davis ClBu 1947,84876,48,2,,0,0,0,1
Negro League Star SP Roosevelt Davis NeEa 1938,84456,73,2,,0,0,0,1
Snapshot CF Rajai Davis DET 2015,83449,57,7,,0,0,0,1
Negro League Star 2B Piper Davis BBB 1946,84574,97,2,,0,0,0,1
Negro League Star LF Johnny Davis HoEa 1950,84492,74,2,,0,0,0,1
MLB 2026 Live C Henry Davis PIT,81901,57,1,,0,0,0,1
Hardware Heroes 1B Harry Davis PHA 1904,82742,95,9,,0,0,0,1
Veteran Presence SS George Davis CWS 1906,83803,86,10,,0,0,0,1
Limited Edition/42 SP Curt Davis PHI 1934,84847,78,3,,0,0,0,0
Rookie Sensation SP George Davies ML3 1891,84280,72,3,,0,0,0,1
Opening Day Heroes - Unsung Heroes 1B Matt Davidson CWS 2018,84666,56,8,,0,0,0,1
Snapshot 3B Jim Davenport SF 1965,83365,49,7,,0,0,0,1
All-Time Legend CF Vic Davalillo CLE Peak,84125,65,4,,0,0,0,1
Snapshot 1B Jake Daubert BRO 1916,83740,86,7,,0,0,0,1
Veteran Presence SP Danny Darwin PIT 1996,83246,77,10,,0,0,0,1
Snapshot RF Bobby Darwin MIN 1973,83419,53,7,,0,0,0,1
Snapshot SP Ron Darling NYM 1988,83084,62,7,,0,0,0,1
Snapshot SS Al Dark NY1 1950,83729,75,7,,0,0,0,1
All-Time Legend C Harry Danning NY1 Peak,84148,75,4,,0,0,0,1
Unsung Heroes SP Dave Danforth SLA 1923,82822,73,8,,0,0,0,1
Celebrating 42 - Negro League Star 3B Ray Dandridge NeEa 1938,84875,88,2,,0,0,0,1
Historical All-Star CF Johnny Damon BOS 2005,83937,66,5,,0,0,0,1
Snapshot C Tom Daly WS8 1889,83761,78,7,,0,0,0,1
Snapshot C Clay Dalrymple PHI 1964,83406,51,7,,0,0,0,1
Happy Easter 1B Eggie Dallard ACBG 1927,84678,67,2,,0,0,0,1
Unsung Heroes LF Tom Daley NYY 1914,82885,61,8,,0,0,0,1
Snapshot SP Bruce Dal Canton KC 1974,83190,75,7,,0,0,0,1
Rookie Sensation RP Bill Dailey CLE 1962,84264,76,3,,0,0,0,1
Snapshot 1B Babe Dahlgren PIT 1944,83594,67,7,,0,0,0,1
Super Utility SS Bill Dahlen CHC 1892,83725,77,7,,0,0,0,1
MLB 2026 Live C Travis d'Arnaud LAA,82307,50,1,,0,0,0,1
Veteran Presence C Travis d'Arnaud ATL 2022,83500,55,10,,0,0,0,1
Unsung Heroes RP John D'Acquisto SD 1978,82823,76,8,,0,0,0,1
Rookie Sensation 3B Cheslor Cuthbert KC 2016,84310,51,3,,0,0,0,1
Snapshot SP Ed Cushman NY4 1885,83256,78,7,,0,0,0,1
MLB 2026 Live RP John Curtiss AZ,81832,52,1,,0,0,0,1
Negro League Star C Goose Curry PhSt 1947,84537,83,2,,0,0,0,1
Unsung Heroes SS Dick Culler BSN 1946,82896,64,8,,0,0,0,1
Historical All-Star SP Johnny Cueto SF 2016,83889,90,5,,0,0,0,1
Historical All-Star SP Mike Cuellar BAL 1971,83863,52,5,,0,0,0,1
Snapshot 2B Tony Cuccinello BRO 1932,83520,64,7,,0,0,0,1
All-Time Legend CF Jose Cruz Jr. TOR Peak,84171,81,4,,0,0,0,1
MLB 2026 Live RP Steven Cruz KC,82364,60,1,,0,0,0,1
MLB 2026 Live CF Oneil Cruz PIT,81904,81,1,,0,0,0,1
Live Collection Reward - Veteran Presence RF Nelson Cruz SEA 2015,83853,93,10,ME,0,0,0,0
MLB 2026 Live RP Fernando Cruz NYY,82581,76,1,,0,0,0,1
Snapshot RF Walton Cruise BSN 1920,83370,50,7,,0,0,0,1
Hardware Heroes SP General Crowder WS1 1933,82669,66,9,,0,0,0,1
MLB 2026 Live CF Pete Crow-Armstrong CHC,81990,97,1,,0,0,0,1
Hardware Heroes SS Frankie Crosetti NYY 1938,82724,78,9,,0,0,0,1
Snapshot 2B Jack Crooks WAS 1895,83695,73,7,,0,0,0,1
Snapshot SS Joe Cronin WS1 1929,83732,77,7,,0,0,0,1
MLB 2026 Live 2B Jake Cronenworth SD,81750,72,1,,0,0,0,1
MLB 2026 Live SP Garrett Crochet BOS,82622,100,1,,0,0,0,1
MLB 2026 Live SP Cooper Criswell SEA,82243,65,1,,0,0,0,1
MLB 2026 Live 1B Blaine Crim COL,81812,56,1,,0,0,0,1
Snapshot C Lou Criger BOS 1902,83413,51,7,,0,0,0,1
Snapshot RP Tim Crews LAD 1991,83187,66,7,,0,0,0,1
MLB 2026 Live RF Dylan Crews WSH,82020,56,1,,0,0,0,1
Snapshot RP Steve Crawford BOS 1986,82976,49,7,,0,0,0,1
Snapshot RF Sam Crawford DET 1912,83704,73,7,,0,0,0,1
MLB 2026 Live RP Kutter Crawford BOS,82614,64,1,,0,0,0,1
MLB 2026 Live CF Justin Crawford PHI,85008,67,1,,0,0,0,1
MLB 2026 Live SS J.P. Crawford SEA,82237,65,1,,0,0,0,1
Historical All-Star C Del Crandall ML1 1954,83933,72,5,,0,0,0,1
Snapshot SP Roger Craig STL 1964,83038,56,7,,0,0,0,1
Snapshot 3B Billy Cox BRO 1953,83709,74,7,,0,0,0,1
MLB 2026 Live CF Colton Cowser BAL,82633,79,1,,0,0,0,1
Snapshot SP Stan Coveleski CLE 1919,83247,78,7,,0,0,0,1
Snapshot SP Harry Coveleski DET 1914,83059,59,7,,0,0,0,1
Rookie Sensation RP Jon Coutlangus CIN 2007,84230,49,3,,0,0,0,1
Snapshot RP Danny Coulombe ATH 2016,83095,60,7,,0,0,0,1
Snapshot RP Neal Cotts TEX 2013,83298,94,7,,0,0,0,1
MLB 2026 Live RF Carlos Cortes ATH,82257,50,1,,0,0,0,1
Veteran Presence RP Jim Corsi BOS 1999,82930,41,10,,0,0,0,1
MLB 2026 Live SS Carlos Correa HOU,82177,74,1,,0,0,0,1
Live Collection Reward - Historical All-Star SS Carlos Correa HOU 2021,84363,99,5,ME,0,0,0,0
Snapshot SP Reid Cornelius FLO 2000,82959,47,7,,0,0,0,1
Rookie Sensation SP Larry Corcoran CHC 1880,84269,68,3,,0,0,0,1
Historical All-Star 3B Scott Cooper BOS 1993,83919,58,5,,0,0,0,1
Historical All-Star SP Mort Cooper BSN 1945,83870,63,5,,0,0,0,1
Negro League Star SP Darltie Cooper HaGi 1926,84434,68,2,,0,0,0,1
Negro League Star SP Andy Cooper DeSt 1923,84465,76,2,,0,0,0,1
Hardware Heroes SP Jack Coombs PHA 1911,82668,65,9,,0,0,0,1
Snapshot RP Dennis Cook TEX 1996,83261,76,7,,0,0,0,1
Rookie Sensation C Willson Contreras CHC 2016,83801,69,3,,0,0,0,1
MLB 2026 Live 1B Willson Contreras BOS,82611,87,1,,0,0,0,1
Snapshot C William Contreras MIL 2024,83743,79,7,,0,0,0,1
MLB 2026 Live C William Contreras MIL,81935,98,1,,0,0,0,1
Snapshot RP Sandy Consuegra CWS 1955,83301,85,7,,0,0,0,1
Snapshot 3B Wid Conroy WS1 1909,83411,53,7,,0,0,0,1
Snapshot RP Sarge Connally CLE 1932,82944,47,7,,0,0,0,1
Snapshot SP Gene Conley ML1 1956,83044,57,7,,0,0,0,1
All-Time Legend CF Jocko Conlan CWS Peak,84116,52,4,,0,0,0,1
Veteran Presence 1B Jeff Conine BAL 2001,84190,94,10,,0,0,0,1
MLB 2026 Live LF Griffin Conine MIA,82112,60,1,,0,0,0,1
MLB 2026 Live LF Michael Conforto CHC,81985,71,1,,0,0,0,1
Historical All-Star SS Dave Concepcion CIN 1978,83928,60,5,,0,0,0,1
Snapshot 1B Charlie Comiskey SL3 1887,84177,74,7,,0,0,0,1
Rookie Sensation SP Josh Collmenter ARI 2011,84259,66,3,,0,0,0,1
Unsung Heroes CF Zip Collins PIT 1915,82876,59,8,,0,0,0,1
Hardware Heroes 1B Ripper Collins STL 1934,82734,100,9,,0,0,0,1
Snapshot SP Rip Collins BOS 1922,82992,51,7,,0,0,0,1
All-Time Legend SP Ray Collins BOS Peak,84055,74,4,,0,0,0,1
MLB 2026 Live LF Isaac Collins KC,82371,57,1,,0,0,0,1
Hardware Heroes 2B Eddie Collins CWS 1920,82751,98,9,,0,0,0,1
Limited Edition/42 2B Jerry Coleman NYY 1949,84845,77,3,,0,0,0,0
Negro League Star SP Phil Cockrell PHG 1925,84442,70,2,,0,0,0,1
Icon Pre-Orders - Hardware Heroes CF Ty Cobb DET 1912,82763,100,9,,0,0,0,0
Live Collection Reward - Historical All-Star RP Tyler Clippard WAS 2014,84072,88,5,ME,0,0,0,0
Hardware Heroes 3B Harlond Clift SLA 1938,82745,92,9,,0,0,0,1
Snapshot RP Reggie Cleveland TEX 1978,83212,72,7,,0,0,0,1
Snapshot 1B Donn Clendenon PIT 1964,83512,61,7,,0,0,0,1
MLB 2026 Live 3B Ernie Clement TOR,82501,70,1,,0,0,0,1
MLB 2026 Live 1B Kody Clemens MIN,82332,63,1,,0,0,0,1
MLB 2026 Live RP Garrett Cleavinger TB,82544,84,1,,0,0,0,1
Historical All-Star SS Royce Clayton STL 1997,83915,58,5,,0,0,0,1
MLB 2026 Live LF Jonatan Clase TOR,82490,55,1,,0,0,0,1
Snapshot C Tommy Clarke CIN 1915,83558,75,7,,0,0,0,1
MLB 2026 Live RP Taylor Clarke AZ,81852,58,1,,0,0,0,1
Veteran Presence LF Fred Clarke PIT 1909,83836,95,10,,0,0,0,1
MLB 2026 Live CF Denzel Clarke ATH,82268,68,1,,0,0,0,1
Snapshot C Boileryard Clarke WS1 1901,83628,69,7,,0,0,0,1
Rookie Sensation RP Watty Clark BRO 1927,84283,74,3,,0,0,0,1
FLF 3 - Future Legend CF Max Clark DET 2026,84725,98,6,,0,0,0,1
All-Time Legend SP Mark Clark NYM Peak,84037,68,4,,0,0,0,1
MLB 2026 Live SP Aaron Civale ATH,82285,67,1,,0,0,0,1
Unsung Heroes 2B Bill Cissell CLE 1932,82891,60,8,,0,0,0,1
Historical All-Star 3B Jeff Cirillo COL 2000,83947,77,5,,0,0,0,1
Rookie Sensation RP Adam Cimber SD 2018,84271,69,3,,0,0,0,1
Snapshot SP Eddie Cicotte BOS 1910,83032,54,7,,0,0,0,1
MLB 2026 Live LF Nathan Church STL,85001,51,1,,0,0,0,1
Snapshot RP Vinnie Chulk SF 2007,83171,66,7,,0,0,0,1
Negro League Star LF Thad Christopher NYBY 1945,84544,87,2,,0,0,0,1
Snapshot 3B Mark Christman SLA 1943,83407,52,7,,0,0,0,1
Snapshot SP Larry Christenson PHI 1978,83253,79,7,,0,0,0,1
MLB 2026 Live CF Jackson Chourio MIL,81934,96,1,,0,0,0,1
MLB 2026 Live RP Angel Chivilli NYY,82561,53,1,,0,0,0,1
MLB 2026 Live 2B Jazz Chisholm Jr. NYY,82573,93,1,,0,0,0,1
Snapshot RF Lonnie Chisenhall CLE 2016,83424,53,7,,0,0,0,1
Unsung Heroes RP Rocky Childress HOU 1987,82801,51,8,,0,0,0,1
Snapshot SP Jack Chesbro NYY 1906,83017,52,7,,0,0,0,1
World Baseball Classic 2B Tsung-Che Cheng TPE 2026,84612,44,7,,0,0,0,1
Baseball Reference 1 SP Tom Cheney WS2 1963,84822,78,8,,0,0,0,1
Snapshot SP Bruce Chen ATL 2000,83178,70,7,,0,0,0,1
Snapshot CF Endy Chavez TEX 2011,83473,59,7,,0,0,0,1
Veteran Presence 1B Hal Chase CIN 1916,83524,61,10,,0,0,0,1
Negro League Star CF Oscar Charleston PiCr 1936,84545,89,2,,0,0,0,1
Rookie Sensation 3B Ed Charles KC1 1962,84372,74,3,,0,0,0,1
Snapshot CF Sam Chapman PHA 1939,83561,63,7,,0,0,0,1
Snapshot SS Ray Chapman CLE 1919,83678,92,7,,0,0,0,1
MLB 2026 Live 3B Matt Chapman SF,81714,93,1,,0,0,0,1
MLB 2026 Live CL Aroldis Chapman BOS,82617,92,1,,0,0,0,1
MLB 2026 Live 1B Andres Chaparro WSH,82021,56,1,,0,0,0,1
World Baseball Classic SS Yu Chang TPE 2023,82774,89,8,,0,0,0,1
Unsung Heroes SS Darrel Chaney ATL 1976,82846,40,8,,0,0,0,1
Veteran Presence SP Spud Chandler NYY 1947,83907,95,10,,0,0,0,1
MLB 2026 Live SP Bubba Chandler PIT,81909,74,1,,0,0,0,1
FLF 2 - Future Legend SP Bubba Chandler PIT 2026,84630,100,6,,0,0,0,1
Snapshot 1B Chris Chambliss ATL 1983,83644,74,7,,0,0,0,1
Snapshot SP Ice Box Chamberlain CIN 1893,83049,58,7,,0,0,0,1
MLB 2026 Live RP Andrew Chafin MIN,82345,59,1,,0,0,0,1
World Baseball Classic LF Yoenis Cespedes CUB 2012,84617,98,3,,0,0,0,1
Hardware Heroes CF Cesar Cedeno HOU 1972,84201,100,9,,0,0,0,1
MLB 2026 Live SP Slade Cecconi CLE,82432,61,1,,0,0,0,1
MLB 2026 Live SP Dylan Cease TOR,82518,93,1,,0,0,0,1
Snapshot CF Phil Cavarretta CHC 1937,83491,60,7,,0,0,0,1
MLB 2026 Live SP Cade Cavalli WSH,82035,71,1,,0,0,0,1
Snapshot 1B Danny Cater NYY 1970,83404,57,7,,0,0,0,1
MLB 2026 Live 2B Willi Castro COL,81813,74,1,,0,0,0,1
Snapshot 2B Starlin Castro MIA 2019,83397,51,7,,0,0,0,1
MLB 2026 Live SP Luis Castillo SEA,82254,81,1,,0,0,0,1
PTCS 1 - Rookie Sensation SP Luis Castillo CIN 2017,84694,93,3,PTCS,0,0,0,0
Snapshot SP Luis Castillo CIN 2018,83011,53,7,,0,0,0,1
PTCS 1 - Hardware Heroes 2B Luis Castillo FLO 2003,84719,73,9,PTCS,0,0,0,0
Snapshot C Alberto Castillo STL 1999,83364,51,7,,0,0,0,1
MLB 2026 Live RF Nick Castellanos SD,81743,59,1,,0,0,0,1
Rookie Sensation SP Daniel Castano MIA 2020,84223,47,3,,0,0,0,1
MLB 2026 Live RP Ben Casparius LAD,81787,62,1,,0,0,0,1
Snapshot 1B Norm Cash DET 1964,83728,80,7,,0,0,0,1
MLB 2026 Live 1B Triston Casas BOS,82605,77,1,,0,0,0,1
MLB 2026 Live CF Evan Carter TEX,82205,67,1,,0,0,0,1
Negro League Star SP Cliff Carter HiCl 1930,84405,53,2,,0,0,0,1
Rookie Sensation SP Arnold Carter CIN 1944,84254,63,3,,0,0,0,1
MLB 2026 Live RF Corbin Carroll AZ,81849,100,1,,0,0,0,1
Snapshot RP Clay Carroll CIN 1975,83157,65,7,,0,0,0,1
Negro League Star 3B Clemente Carreras NYC 1941,84462,67,2,,0,0,0,1
Snapshot 1B Mark Carreon SF 1995,83530,78,7,,0,0,0,1
Snapshot RP Hector Carrasco MIN 1999,83082,59,7,,0,0,0,1
Snapshot SP Carlos Carrasco CLE 2015,83260,80,7,,0,0,0,1
Negro League Star 1B George Carr PHG 1926,84535,90,2,,0,0,0,1
MLB 2026 Live RF Kerry Carpenter DET,82408,77,1,,0,0,0,1
Snapshot RP Cris Carpenter FLO 1993,83133,64,7,,0,0,0,1
Rookie Sensation LF Eddie Carnett CWS 1944,84304,47,3,,0,0,0,1
MLB 2026 Live LF Dylan Carlson CHC,81980,63,1,,0,0,0,1
Negro League Star 2B Matt Carlisle HoGr 1943,84440,64,2,,0,0,0,1
Unsung Heroes 2B Tom Carey BL1 1873,82890,65,8,,0,0,0,1
Unsung Heroes 1B Scoops Carey WS1 1902,82851,52,8,,0,0,0,1
Snapshot LF Max Carey PIT 1915,83555,60,7,,0,0,0,1
Snapshot CF Jose Cardenal CLE 1969,83482,60,7,,0,0,0,1
Snapshot LF Bernie Carbo CIN 1971,83589,56,7,,0,0,0,1
MLB 2026 Live C Victor Caratini MIN,82340,67,1,,0,0,0,1
MLB 2026 Live 3B Vinny Capra BOS,82588,50,1,,0,0,0,1
MLB 2026 Live RF Dominic Canzone SEA,82232,61,1,,0,0,0,1
MLB 2026 Live SP Joey Cantillo CLE,82453,80,1,,0,0,0,1
Historical All-Star LF Jose Canseco TB 1999,83948,65,5,,0,0,0,1
MLB 2026 Live RP Yennier Cano BAL,82647,67,1,,0,0,0,1
Historical All-Star 2B Robinson Cano NYY 2013,83858,100,5,,0,0,0,1
MLB 2026 Live SP Jonathan Cannon CWS,82466,52,1,,0,0,0,1
MLB 2026 Live SP Griffin Canning SD,81741,67,1,,0,0,0,1
Negro League Star 2B Walter Cannady NYBY 1937,84514,83,2,,0,0,0,1
MLB 2026 Live LF Mark Canha TEX,82200,64,1,,0,0,0,1
Veteran Presence SP Tom Candiotti LAD 1993,84073,90,10,,0,0,0,1
MLB 2026 Live 3B Jeimer Candelario LAA,82288,53,1,,0,0,0,1
Snapshot SP John Candelaria PIT 1979,83088,60,7,,0,0,0,1
Super Utility 2B Casey Candaele HOU 1990,82911,71,8,,0,0,0,1
MLB 2026 Live C Luis Campusano SD,81748,80,1,,0,0,0,1
MLB 2026 Live RF Gustavo Campero LAA,82303,52,1,,0,0,0,1
Unsung Heroes CF Vin Campbell BSN 1912,82861,54,8,,0,0,0,1
MLB 2026 Live 2B Kristian Campbell BOS,82600,65,1,,0,0,0,1
Unsung Heroes SP Billy Campbell CIN 1908,82799,51,8,,0,0,0,1
Hardware Heroes CL Bill Campbell MIN 1976,82670,64,9,,0,0,0,1
Icon Pre-Orders - Hardware Heroes C Roy Campanella BRO 1951,82762,100,9,,0,0,0,0
Baseball Reference 1 3B Ken Caminiti HOU 2000,84834,66,8,,0,0,0,1
MLB 2026 Live 3B Junior Caminero TB,82537,92,1,,0,0,0,1
Snapshot 1B Dolph Camilli BRO 1938,83775,76,7,,0,0,0,1
MLB 2026 Live SP Noah Cameron KC,82382,75,1,,0,0,0,1
MLB 2026 Live RF Alex Call LAD,81767,74,1,,0,0,0,1
MLB 2026 Live RF Owen Caissie MIA,84997,63,1,,0,0,0,1
Future Legend RF Owen Caissie MIA 2026,84640,78,6,,0,0,0,1
Live Collection Reward - Historical All-Star CF Lorenzo Cain KC 2015,83962,84,5,ME,0,0,0,0
MLB 2026 Live RF Jac Caglianone KC,82370,62,1,,0,0,0,1
MLB 2026 Live 3B Oswaldo Cabrera NYY,82553,57,1,,0,0,0,1
Hardware Heroes SS Orlando Cabrera MON 2001,84159,89,9,,0,0,0,1
Historical All-Star SS Everth Cabrera SD 2013,83940,70,5,,0,0,0,1
MLB 2026 Live SP Edward Cabrera CHC,82004,85,1,,0,0,0,1
Negro League Star 2B Armando Cabanas ALM 1909,84549,84,2,,0,0,0,1
MLB 2026 Live SS Jose Caballero NYY,82558,67,1,,0,0,0,1
Snapshot SP Tommy Byrne NYY 1948,83276,90,7,,0,0,0,1
Opening Day Heroes - Unsung Heroes 3B Bobby Byrne PIT 1911,84670,69,8,,0,0,0,1
Negro League Star SP Bill Byrd CEG 1935,84446,73,2,,0,0,0,1
MLB 2026 Live CF Byron Buxton MIN,82344,96,1,,0,0,0,1
MLB 2026 Live RP Jose Butto SF,81726,67,1,,0,0,0,1
MLB 2026 Live RF Lawrence Butler ATH,84894,67,1,,0,0,0,1
Snapshot SP Max Butcher PHI 1939,82945,45,7,,0,0,0,1
Snapshot SP Guy Bush CHC 1925,83201,71,7,,0,0,0,1
Rookie Sensation SS Donie Bush DET 1909,84204,90,3,,0,0,0,1
Snapshot SP Bullet Joe Bush NYY 1922,83175,70,7,,0,0,0,1
MLB 2026 Live 1B Michael Busch CHC,81988,90,1,,0,0,0,1
Rookie Sensation RP Bill Burwell SLA 1920,84218,41,3,,0,0,0,1
Unsung Heroes 1B Dick Burrus BSN 1925,82884,62,8,,0,0,0,1
MLB 2026 Live SP Mike Burrows HOU,82181,71,1,,0,0,0,1
Snapshot SP Ray Burris MON 1983,83036,56,7,,0,0,0,1
Super Utility RF Oyster Burns SL4 1884,84354,67,3,,0,0,0,1
Rookie Sensation 1B George Burns DET 1914,84380,63,3,,0,0,0,1
MLB 2026 Live SP Chase Burns CIN,81975,90,1,,0,0,0,1
Snapshot SP Britt Burns CWS 1983,83165,67,7,,0,0,0,1
Veteran Presence SS Rick Burleson CAL 1986,83663,71,10,,0,0,0,1
MLB 2026 Live 1B Alec Burleson STL,81877,71,1,,0,0,0,1
Snapshot SP John Burkett SF 1992,83083,62,7,,0,0,0,1
MLB 2026 Live SP Sean Burke CWS,82480,65,1,,0,0,0,1
MLB 2026 Live RP Brock Burke CIN,81969,65,1,,0,0,0,1
MLB 2026 Live 1B Jake Burger TEX,82206,60,1,,0,0,0,1
Hardware Heroes SP Lew Burdette ML1 1959,82663,60,9,,0,0,0,1
Rookie Sensation CF Al Burch STL 1906,84328,41,3,,0,0,0,1
Veteran Presence SP Dave Burba TEX 2002,82974,50,10,,0,0,0,1
Rookie Sensation SP Wally Bunker BAL 1964,84253,82,3,,0,0,0,1
MLB 2026 Live RP Aaron Bummer ATL,82153,71,1,,0,0,0,1
Opening Day Heroes - Snapshot SP Madison Bumgarner SF 2017,84660,88,7,,0,0,0,1
Historical All-Star SP Bob Buhl ML1 1960,83861,50,5,,0,0,0,1
Snapshot SP Charlie Buffinton BS2 1891,83239,76,7,,0,0,0,1
MLB 2026 Live SP Walker Buehler SD,81754,54,1,,0,0,0,1
Live Collection Reward - Historical All-Star SP Walker Buehler LAD 2021,83892,100,5,ME,0,0,0,0
All-Time Legend SS Don Buddin BOS Peak,84132,68,4,,0,0,0,1
Negro League Star SP Ches Buchanan PhSt 1941,84409,57,2,,0,0,0,1
MLB 2026 Live SP Kris Bubic KC,82389,87,1,,0,0,0,1
Snapshot CF Steve Brye MIN 1973,83667,72,7,,0,0,0,1
Rookie Sensation RP Clay Bryant CHC 1936,84265,66,3,,0,0,0,1
Veteran Presence CF Bill Bruton DET 1962,83605,66,10,,0,0,0,1
Snapshot RP Tom Bruno STL 1979,83086,58,7,,0,0,0,1
MLB 2026 Live 3B Vidal Brujan NYM,82069,49,1,,0,0,0,1
Rookie Sensation C Frank Bruggy PHI 1921,84368,68,3,,0,0,0,1
Snapshot SP Bob Bruce HOU 1962,83043,57,7,,0,0,0,1
MLB 2026 Live SP JT Brubaker SF,81722,60,1,,0,0,0,1
Rookie Sensation CF Keon Broxton MIL 2016,84355,65,3,,0,0,0,1
Super Utility 3B Jerry Browne FLO 1994,83750,77,7,,0,0,0,1
Negro League Star RF Willard Brown DaEa 1954,84539,88,2,,0,0,0,1
MLB 2026 Live LF Seth Brown NYY,82564,64,1,,0,0,0,1
Negro League Star SP Ray Brown HoGr 1939,84494,85,2,,0,0,0,1
Hardware Heroes SP Mordecai Brown CHC 1910,82677,74,9,,0,0,0,1
Snapshot SS Larry Brown CLE 1967,83401,51,7,,0,0,0,1
Negro League Star C Jim Brown CAG 1931,84568,96,2,,0,0,0,1
MLB 2026 Live SP Hunter Brown HOU,82189,97,1,,0,0,0,1
Veteran Presence SP Hal Brown HOU 1963,83264,84,10,,0,0,0,1
Snapshot LF Gates Brown DET 1965,83547,58,7,,0,0,0,1
Negro League Star SP Dave Brown CAG 1919,84506,89,2,,0,0,0,1
Rookie Sensation CF Bobby Brown NYY 1980,84342,58,3,,0,0,0,1
MLB 2026 Live SP Ben Brown CHC,82003,81,1,,0,0,0,1
Negro League Star SP Barney Brown NYBY 1937,84528,93,2,,0,0,0,1
Negro League Star CF Irvin Brooks BRG 1920,84513,78,2,,0,0,0,1
Unsung Heroes 2B Jack Brohamer CWS 1976,84111,75,8,,0,0,0,1
Snapshot 1B Rico Brogna PHI 1997,83347,44,7,,0,0,0,1
Rookie Sensation CF Lou Brock CHC 1962,84315,51,3,,0,0,0,1
Negro League Star SP George Britt BBS 1924,84458,77,2,,0,0,0,1
Rookie Sensation SP Lou Brissie PHA 1948,84276,71,3,,0,0,0,1
Unsung Heroes SS Ed Brinkman WS2 1969,82912,76,8,,0,0,0,1
MLB 2026 Live RP Beau Brieske DET,82413,57,1,,0,0,0,1
Happy Easter 2X Variant Booster 1B Bunny Brief CWS 1915,84687,40,8,,0,0,0,1
Historical All-Star SP Tommy Bridges DET 1939,83901,90,5,,0,0,0,1
Snapshot CL Marshall Bridges NYY 1962,83181,65,7,,0,0,0,1
MLB 2026 Live 3B Jonah Bride TEX,82193,60,1,,0,0,0,1
Baseball Reference 1 CL Jim Brewer LAD 1970,84799,78,8,,0,0,0,1
Snapshot RP Ken Brett LAD 1979,83047,55,7,,0,0,0,1
Snapshot SS Eddie Bressoud BOS 1962,83618,68,7,,0,0,0,1
Snapshot C Roger Bresnahan STL 1911,83780,83,7,,0,0,0,1
MLB 2026 Live RF Will Brennan SF,81711,59,1,,0,0,0,1
Snapshot RP Don Brennan CIN 1935,83125,60,7,,0,0,0,1
Snapshot SP Ted Breitenstein CIN 1897,83208,71,7,,0,0,0,1
MLB 2026 Live 3B Alex Bregman CHC,81993,75,1,,0,0,0,1
Snapshot SP Harry Brecheen STL 1949,83140,67,7,,0,0,0,1
MLB 2026 Live RP John Brebbia COL,81799,51,1,,0,0,0,1
MLB 2026 Live RP Huascar Brazoban NYM,82088,68,1,,0,0,0,1
Snapshot 3B Steve Braun MIN 1973,83754,81,7,,0,0,0,1
MLB 2026 Live RP Ryan Brasier TEX,82217,68,1,,0,0,0,1
MLB 2026 Live RP Matt Brash SEA,82247,83,1,,0,0,0,1
Historical All-Star LF Michael Brantley CLE 2014,83986,90,5,,0,0,0,1
All-Time Legend CF Jackie Brandt BAL Peak,84164,87,4,,0,0,0,1
Snapshot SP Ed Brandt BSN 1930,83029,54,7,,0,0,0,1
Snapshot LF Glenn Braggs ML4 1989,83429,53,7,,0,0,0,1
Unsung Heroes RF Steve Brady NY4 1885,82908,75,8,,0,0,0,1
Snapshot CF Jackie Bradley Jr. BOS 2018,83762,69,7,,0,0,0,1
MLB 2026 Live SP Taj Bradley MIN,82353,77,1,,0,0,0,1
Negro League Star SP Frank Bradley KCM 1940,84488,82,2,,0,0,0,1
Snapshot 3B Bill Bradley CLE 1905,83445,56,7,,0,0,0,1
MLB 2026 Live SP Kyle Bradish BAL,84391,95,1,,0,0,0,1
MLB 2026 Live RP Cody Bradford TEX,82211,68,1,,0,0,0,1
Unsung Heroes SP Gene Brabender BAL 1968,82788,49,8,,0,0,0,1
MLB 2026 Live SP Joe Boyle TB,82540,74,1,,0,0,0,1
Snapshot 3B Ken Boyer STL 1965,83483,61,7,,0,0,0,1
Snapshot 3B Clete Boyer NYY 1965,83531,66,7,,0,0,0,1
MLB 2026 Live SP Matthew Boyd CHC,82007,80,1,,0,0,0,1
MLB 2026 Live RP Matt Bowman MIN,82323,56,1,,0,0,0,1
